Fecha de Toma de Muestra,Hora de Toma de Muestra,Fecha de Entrega al Laboratorio,Código de la Muestra,NSPM,Código del Laboratorio,Tipo de Muestra,Clasificación de la Muestra,Color Aparente,Turbiedad,pH,Cloro Residual Libre,Dureza Total,Hierro Total,Cloruros,Alcalinidad,Sulfatos,Nitratos,Coliformes Totales,Técnica Empleada para la Determinación de los Coliformes Totales,Escherichia Coli,Técnica Empleada para la Determinación de la Escherichia Coli,Resultados del IRCA por Muestra
02/12/2022 12:00:00 AM,1899-12-31T07:00:00.000,02/12/2022 12:00:00 AM,22-0086-2,18470,8061,2,2,2.8,0.25,7.01,1.49,,,,,,,0,1,0,0,0
02/12/2022 12:00:00 AM,1899-12-31T07:29:00.000,02/12/2022 12:00:00 AM,22-0086-3,18474,8061,2,2,6.3,0.7,7.04,1.5,,,,,,,0,1,0,0,0
02/13/2022 12:00:00 AM,1899-12-31T06:45:00.000,02/13/2022 12:00:00 AM,22-0088-1,27106,8061,2,2,3.5,0.2,6.96,1.66,,,,,,,0,1,0,0,0
02/13/2022 12:00:00 AM,1899-12-31T07:21:00.000,02/13/2022 12:00:00 AM,22-0088-2,18477,8061,2,2,4,0.35,7.02,1.36,,,,,,,0,1,0,0,0
02/13/2022 12:00:00 AM,1899-12-31T08:12:00.000,02/13/2022 12:00:00 AM,22-0088-3,18480,8061,2,2,2.5,0.15,7.15,1.83,,,,,,,0,1,0,0,0
02/14/2022 12:00:00 AM,1899-12-31T09:15:00.000,02/14/2022 12:00:00 AM,22-0090-1,18464,8061,2,3,2.5,0.2,7.2,1.5,58.6,0.03,11.2,46,11.1,7.6,0,1,0,0,0
02/14/2022 12:00:00 AM,1899-12-31T08:30:00.000,02/14/2022 12:00:00 AM,22-0090-2,18465,8061,2,3,2.5,0.15,7.3,1.3,59.9,0.03,10.2,46.8,10.9,7.4,0,1,0,0,0
02/14/2022 12:00:00 AM,1899-12-31T07:48:00.000,02/14/2022 12:00:00 AM,22-0090-3,18466,8061,2,3,2.5,0.2,7.1,1.2,55.6,,9.5,46.4,10.9,,0,1,0,0,0
02/14/2022 12:00:00 AM,1899-12-31T06:15:00.000,02/14/2022 12:00:00 AM,22-0090-4,79299,8061,2,3,2.8,0.25,7.2,1.4,58.2,,9.7,46,10.0,,0,1,0,0,0
02/14/2022 12:00:00 AM,1899-12-31T06:55:00.000,02/14/2022 12:00:00 AM,22-0090-5,27106,8061,2,3,3.5,0.35,7.3,1.6,59.9,,10.3,45.9,10.0,,0,1,0,0,0
02/15/2022 12:00:00 AM,1899-12-31T09:40:00.000,02/15/2022 12:00:00 AM,22-0092-1,18463,8061,2,2,4.9,0.5,6.99,1.67,,,,,,,0,1,0,0,0
02/15/2022 12:00:00 AM,1899-12-31T08:51:00.000,02/15/2022 12:00:00 AM,22-0092-2,18472,8061,2,2,5.6,0.55,7.04,1.65,,,,,,,0,1,0,0,0
02/15/2022 12:00:00 AM,1899-12-31T10:12:00.000,02/15/2022 12:00:00 AM,22-0092-3,27107,8061,2,2,3.5,0.35,7.02,1.62,,,,,,,0,1,0,0,0
02/16/2022 12:00:00 AM,1899-12-31T10:04:00.000,02/16/2022 12:00:00 AM,22-0094-1,18469,8061,2,2,2.5,0.2,7.03,1.71,,,,,,,0,1,0,0,0
02/16/2022 12:00:00 AM,1899-12-31T08:41:00.000,02/16/2022 12:00:00 AM,22-0094-2,18475,8061,2,2,2.8,0.2,7.09,1.56,,,,,,,0,1,0,0,0
02/16/2022 12:00:00 AM,1899-12-31T09:22:00.000,02/16/2022 12:00:00 AM,22-0094-3,18479,8061,2,2,4,0.4,6.97,1.72,,,,,,,0,1,0,0,0
02/17/2022 12:00:00 AM,1899-12-31T09:39:00.000,02/17/2022 12:00:00 AM,22-0096-1,18473,8061,2,2,3.5,0.45,7.19,1.67,,,,,,,0,1,0,0,0
02/17/2022 12:00:00 AM,1899-12-31T10:08:00.000,02/17/2022 12:00:00 AM,22-0096-2,18476,8061,2,2,4.9,0.5,7.15,1.53,,,,,,,0,1,0,0,0
02/17/2022 12:00:00 AM,1899-12-31T09:00:00.000,02/17/2022 12:00:00 AM,22-0096-3,79300,8061,2,2,2.5,0.3,7.11,1.59,,,,,,,0,1,0,0,0
02/18/2022 12:00:00 AM,1899-12-31T09:02:00.000,02/18/2022 12:00:00 AM,22-0098-1,79298,8061,2,2,2.8,0.3,7.06,1.59,,,,,,,0,1,0,0,0
02/18/2022 12:00:00 AM,1899-12-31T08:30:00.000,02/18/2022 12:00:00 AM,22-0098-2,18471,8061,2,2,2.5,0.2,7.11,1.69,,,,,,,0,1,0,0,0
02/18/2022 12:00:00 AM,1899-12-31T09:41:00.000,02/18/2022 12:00:00 AM,22-0098-3,18477,8061,2,2,4.2,0.3,7.13,1.38,,,,,,,0,1,0,0,0
02/19/2022 12:00:00 AM,1899-12-31T08:20:00.000,02/19/2022 12:00:00 AM,22-0100-1,18461,8061,2,2,3.5,0.1,7.06,1.55,,,,,,,0,1,0,0,0
02/19/2022 12:00:00 AM,1899-12-31T07:50:00.000,02/19/2022 12:00:00 AM,22-0100-2,79299,8061,2,2,8.4,0.8,7.11,1.63,,,,,,,0,1,0,0,0
02/19/2022 12:00:00 AM,1899-12-31T08:45:00.000,02/19/2022 12:00:00 AM,22-0100-3,18480,8061,2,2,2.5,0.1,7.01,1.64,,,,,,,0,1,0,0,0
02/20/2022 12:00:00 AM,1899-12-31T07:30:00.000,02/20/2022 12:00:00 AM,22-0102-1,27106,8061,2,2,2.5,0.2,7.15,1.72,,,,,,,0,1,0,0,0
02/20/2022 12:00:00 AM,1899-12-31T07:10:00.000,02/20/2022 12:00:00 AM,22-0102-2,18470,8061,2,2,2.5,0.2,7.24,1.75,,,,,,,0,1,0,0,0
02/20/2022 12:00:00 AM,1899-12-31T07:55:00.000,02/20/2022 12:00:00 AM,22-0102-3,18474,8061,2,2,4.9,0.4,7.21,1.78,,,,,,,0,1,0,0,0
02/21/2022 12:00:00 AM,1899-12-31T09:20:00.000,02/21/2022 12:00:00 AM,22-0104-1,18465,8061,2,2,2.5,0.25,7.18,1.19,,,,,,,0,1,0,0,0
02/21/2022 12:00:00 AM,1899-12-31T08:50:00.000,02/21/2022 12:00:00 AM,22-0104-2,18469,8061,2,2,2.8,0.35,7.14,1.51,,,,,,,0,1,0,0,0
02/21/2022 12:00:00 AM,1899-12-31T09:45:00.000,02/21/2022 12:00:00 AM,22-0104-3,18479,8061,2,2,2.5,0.25,7.03,1.53,,,,,,,0,1,0,0,0
02/22/2022 12:00:00 AM,1899-12-31T08:20:00.000,02/22/2022 12:00:00 AM,22-0106-1,18472,8061,2,2,7.7,0.8,7.09,1.77,52.8,0.05,13.1,39,10.0,7.3,0,1,0,0,0
02/22/2022 12:00:00 AM,1899-12-31T09:15:00.000,02/22/2022 12:00:00 AM,22-0106-2,18466,8061,2,2,2.5,0.2,7.09,1.36,,,,,,,0,1,0,0,0
02/22/2022 12:00:00 AM,1899-12-31T08:50:00.000,02/22/2022 12:00:00 AM,22-0106-3,18476,8061,2,2,2.5,0.35,7.13,1.54,,,,,,,0,1,0,0,0
02/23/2022 12:00:00 AM,1899-12-31T10:05:00.000,02/23/2022 12:00:00 AM,22-0108-1,18464,8061,2,2,2.5,0.2,7.21,1.6,,,,,,,0,1,0,0,0
02/23/2022 12:00:00 AM,1899-12-31T08:50:00.000,02/23/2022 12:00:00 AM,22-0108-2,18473,8061,2,2,2.8,0.3,7.2,1.64,,,,,,,0,1,0,0,0
02/23/2022 12:00:00 AM,1899-12-31T09:20:00.000,02/23/2022 12:00:00 AM,22-0108-3,27107,8061,2,2,3.5,0.4,7.16,1.57,,,,,,,0,1,0,0,0
02/24/2022 12:00:00 AM,1899-12-31T08:20:00.000,02/24/2022 12:00:00 AM,22-0110-1,18479,8061,2,2,3.5,0.5,7.2,1.73,62.1,0.03,10.3,47,10.0,8.2,0,1,0,0,0
02/24/2022 12:00:00 AM,1899-12-31T09:36:00.000,02/24/2022 12:00:00 AM,22-0110-2,18463,8061,2,2,2.5,0.1,7.23,1.71,,,,,,,0,1,0,0,0
02/24/2022 12:00:00 AM,1899-12-31T09:10:00.000,02/24/2022 12:00:00 AM,22-0110-3,79300,8061,2,2,2.8,0.3,7.22,1.68,,,,,,,0,1,0,0,0
02/25/2022 12:00:00 AM,1899-12-31T09:05:00.000,02/25/2022 12:00:00 AM,22-0112-1,79298,8061,2,2,5.6,0.5,7.05,1.6,,,,,,,0,1,0,0,0
02/25/2022 12:00:00 AM,1899-12-31T08:10:00.000,02/25/2022 12:00:00 AM,22-0112-2,18471,8061,2,2,2.5,0.2,7.07,1.62,,,,,,,0,1,0,0,0
02/25/2022 12:00:00 AM,1899-12-31T09:45:00.000,02/25/2022 12:00:00 AM,22-0112-3,18477,8061,2,2,4.5,0.35,7.08,1.16,,,,,,,0,1,0,0,0
02/26/2022 12:00:00 AM,1899-12-31T08:00:00.000,02/26/2022 12:00:00 AM,22-0114-1,79299,8061,2,2,2.5,0.3,6.97,1.7,,,,,,,0,1,0,0,0
02/26/2022 12:00:00 AM,1899-12-31T07:31:00.000,02/26/2022 12:00:00 AM,22-0114-2,18470,8061,2,2,4.9,0.3,6.94,1.62,,,,,,,0,1,0,0,0
02/26/2022 12:00:00 AM,1899-12-31T08:39:00.000,02/26/2022 12:00:00 AM,22-0114-3,18474,8061,2,2,6.3,0.8,6.94,1.8,,,,,,,0,1,0,0,0
02/27/2022 12:00:00 AM,1899-12-31T07:41:00.000,02/27/2022 12:00:00 AM,22-0116-1,18461,8061,2,2,2.8,0.5,6.96,1.56,,,,,,,0,1,0,0,0
02/27/2022 12:00:00 AM,1899-12-31T08:17:00.000,02/27/2022 12:00:00 AM,22-0116-2,27106,8061,2,2,3.5,0.5,6.91,1.66,,,,,,,0,1,0,0,0
02/27/2022 12:00:00 AM,1899-12-31T08:55:00.000,02/27/2022 12:00:00 AM,22-0116-3,18480,8061,2,2,2.8,0.3,7.26,1.83,,,,,,,0,1,0,0,0
02/28/2022 12:00:00 AM,1899-12-31T09:45:00.000,02/28/2022 12:00:00 AM,22-0118-1,18465,8061,2,2,3.5,0.7,7.1,1.49,,,,,,,0,1,0,0,0
02/28/2022 12:00:00 AM,1899-12-31T09:20:00.000,02/28/2022 12:00:00 AM,22-0118-2,18469,8061,2,2,4.9,0.6,7.1,1.51,,,,,,,0,1,0,0,0
02/28/2022 12:00:00 AM,1899-12-31T08:47:00.000,02/28/2022 12:00:00 AM,22-0118-3,18476,8061,2,2,4.2,0.3,7.07,1.34,,,,,,,0,1,0,0,0
03/01/2022 12:00:00 AM,2022-03-01T08:25:00.000,03/01/2022 12:00:00 AM,22-0120-1,18469,8061,2,3,4.9,0.9,7.1,1.5,47.1,0.03,10,32.9,10.0,6.9,0,1,0,0,0
03/01/2022 12:00:00 AM,2022-03-01T07:15:00.000,03/01/2022 12:00:00 AM,22-0120-2,18470,8061,2,3,7.7,0.8,7.1,1.5,50.5,0.03,10.5,32.1,10.0,7.2,0,1,0,0,0
03/01/2022 12:00:00 AM,2022-03-01T06:15:00.000,03/01/2022 12:00:00 AM,22-0120-3,18471,8061,2,3,2.5,0.3,7.1,1.4,46.6,,9.4,32.7,10.0,,0,1,0,0,0
03/01/2022 12:00:00 AM,2022-03-01T06:45:00.000,03/01/2022 12:00:00 AM,22-0120-4,18472,8061,2,3,8.4,1.1,7,1.6,47.5,,11.1,30.3,10.0,,0,1,0,0,0
03/01/2022 12:00:00 AM,2022-03-01T07:50:00.000,03/01/2022 12:00:00 AM,22-0120-5,18473,8061,2,3,4.9,0.8,7,1.5,48.4,,9.6,33.4,10.0,,0,1,0,0,0
03/02/2022 12:00:00 AM,2022-03-02T10:11:13.240,03/02/2022 12:00:00 AM,22-0122-1,18466,8061,2,2,2.5,0.2,6.96,1.2,,,,,,,0,1,0,0,0
03/02/2022 12:00:00 AM,2022-03-02T09:44:53.572,03/02/2022 12:00:00 AM,22-0122-2,27107,8061,2,2,2.5,0.2,7.08,1.49,,,,,,,0,1,0,0,0
03/02/2022 12:00:00 AM,2022-03-02T08:53:37.534,03/02/2022 12:00:00 AM,22-0122-3,18479,8061,2,2,2.8,0.3,7,1.53,,,,,,,0,1,0,0,0
03/03/2022 12:00:00 AM,2022-03-03T08:34:09.930,03/03/2022 12:00:00 AM,22-0124-1,18464,8061,2,2,3.5,0.4,7,1.56,,,,,,,0,1,0,0,0
03/03/2022 12:00:00 AM,2022-03-03T09:37:53.941,03/03/2022 12:00:00 AM,22-0124-2,18475,8061,2,2,3,0.3,6.91,1.47,,,,,,,0,1,0,0,0
03/03/2022 12:00:00 AM,2022-03-03T09:04:08.180,03/03/2022 12:00:00 AM,22-0124-3,79300,8061,2,2,5.5,0.4,6.99,1.56,,,,,,,0,1,0,0,0
03/04/2022 12:00:00 AM,2022-03-04T08:56:22.798,03/04/2022 12:00:00 AM,22-0126-1,18469,8061,2,2,4.2,0.5,7.07,1.66,,,,,,,0,1,0,0,0
03/04/2022 12:00:00 AM,2022-03-04T09:42:34.115,03/04/2022 12:00:00 AM,22-0126-2,27106,8061,2,2,4.2,0.6,7.05,1.64,,,,,,,0,1,0,0,0
03/04/2022 12:00:00 AM,2022-03-04T10:07:51.850,03/04/2022 12:00:00 AM,22-0126-3,18477,8061,2,2,4.2,0.4,7.12,1.21,,,,,,,0,1,0,0,0
03/05/2022 12:00:00 AM,2022-03-05T07:56:55.527,03/05/2022 12:00:00 AM,22-0128-1,79298,8061,2,2,7,0.7,6.9,1.64,,,,,,,0,1,0,0,0
03/05/2022 12:00:00 AM,2022-03-05T08:21:06.321,03/05/2022 12:00:00 AM,22-0128-2,79299,8061,2,2,7.7,0.7,6.82,1.51,,,,,,,0,1,0,0,0
03/05/2022 12:00:00 AM,2022-03-05T09:04:20.732,03/05/2022 12:00:00 AM,22-0128-3,18480,8061,2,2,4.2,0.4,7,1.68,,,,,,,0,1,0,0,0
03/06/2022 12:00:00 AM,2022-03-06T07:49:54.120,03/06/2022 12:00:00 AM,22-0130-1,18461,8061,2,2,7,0.9,6.89,1.46,,,,,,,0,1,0,0,0
03/06/2022 12:00:00 AM,2022-03-06T08:14:00.769,03/06/2022 12:00:00 AM,22-0130-2,18470,8061,2,2,5.6,0.6,6.98,1.56,,,,,,,0,1,0,0,0
03/06/2022 12:00:00 AM,2022-03-06T08:38:33.574,03/06/2022 12:00:00 AM,22-0130-3,18474,8061,2,2,10.5,1,6.91,1.75,,,,,,,0,1,0,0,0
03/07/2022 12:00:00 AM,2022-03-07T09:24:26.681,03/07/2022 12:00:00 AM,22-0132-1,18463,8061,2,2,5.6,0.6,7.01,1.67,,,,,,,0,1,0,0,0
03/07/2022 12:00:00 AM,2022-03-07T10:59:42.263,03/07/2022 12:00:00 AM,22-0132-2,18466,8061,2,2,4.9,0.5,7.04,1.2,,,,,,,0,1,0,0,0
03/07/2022 12:00:00 AM,2022-03-07T09:54:59.977,03/07/2022 12:00:00 AM,22-0132-3,18476,8061,2,2,4.9,0.4,7.04,1.7,,,,,,,0,1,0,0,0
03/08/2022 12:00:00 AM,2022-03-08T09:35:22.367,03/08/2022 12:00:00 AM,22-0134-1,79300,8061,2,2,7.7,0.8,7.09,1.64,49.2,0.03,11.2,36.9,10.0,7.4,0,1,0,0,0
03/08/2022 12:00:00 AM,2022-03-08T10:21:37.745,03/08/2022 12:00:00 AM,22-0134-2,27107,8061,2,2,8.7,1,7.17,1.73,,,,,,,0,1,0,0,0
03/08/2022 12:00:00 AM,2022-03-08T08:57:11.442,03/08/2022 12:00:00 AM,22-0134-3,18465,8061,2,2,3.5,0.4,7.06,1.66,,,,,,,0,1,0,0,0
03/09/2022 12:00:00 AM,2022-03-09T08:48:09.220,03/09/2022 12:00:00 AM,22-0136-1,18471,8061,2,2,2.5,0.1,7.17,1.79,,,,,,,0,1,0,0,0
03/09/2022 12:00:00 AM,2022-03-09T10:23:08.698,03/09/2022 12:00:00 AM,22-0136-2,18475,8061,2,2,8.7,1.1,7.09,1.85,,,,,,,0,1,0,0,0
03/09/2022 12:00:00 AM,2022-03-09T09:24:40.017,03/09/2022 12:00:00 AM,22-0136-3,18479,8061,2,2,8,1,7.03,1.79,,,,,,,0,1,0,0,0
03/10/2022 12:00:00 AM,2022-03-10T08:53:24.263,03/10/2022 12:00:00 AM,22-0138-1,18464,8061,2,2,3.5,0.9,7.11,1.8,55.4,0.03,11,41.6,10.0,8.5,0,1,0,0,0
03/10/2022 12:00:00 AM,2022-03-10T09:47:35.020,03/10/2022 12:00:00 AM,22-0138-2,18473,8061,2,2,4.9,0.6,7.21,1.76,,,,,,,0,1,0,0,0
03/10/2022 12:00:00 AM,2022-03-10T10:25:16.467,03/10/2022 12:00:00 AM,22-0138-3,18477,8061,2,2,9.1,1,7.16,1.77,,,,,,,0,1,0,0,0
03/11/2022 12:00:00 AM,2022-03-11T09:11:42.481,03/11/2022 12:00:00 AM,22-0140-1,79298,8061,2,2,5.6,0.7,7.1,1.74,,,,,,,0,1,0,0,0
03/11/2022 12:00:00 AM,2022-03-11T09:51:55.005,03/11/2022 12:00:00 AM,22-0140-2,27106,8061,2,2,8.4,1,7.1,1.64,,,,,,,0,1,0,0,0
03/11/2022 12:00:00 AM,2022-03-11T08:36:46.716,03/11/2022 12:00:00 AM,22-0140-3,18472,8061,2,2,14,1.4,7.14,1.88,,,,,,,0,1,0,0,0
03/12/2022 12:00:00 AM,2022-03-12T08:01:00.169,03/12/2022 12:00:00 AM,22-0142-1,79299,8061,2,2,7.7,0.6,7.19,1.56,,,,,,,0,1,0,0,0
03/12/2022 12:00:00 AM,2022-03-12T08:24:48.496,03/12/2022 12:00:00 AM,22-0142-2,18469,8061,2,2,5.6,0.9,7.1,1.57,,,,,,,0,1,0,0,0
03/12/2022 12:00:00 AM,2022-03-12T09:05:49.952,03/12/2022 12:00:00 AM,22-0142-3,18480,8061,2,2,2.5,0.1,7.16,1.82,,,,,,,0,1,0,0,0
03/13/2022 12:00:00 AM,2022-03-13T08:01:23.753,03/13/2022 12:00:00 AM,22-0144-2,18470,8061,2,2,7.7,0.9,7.1,1.69,,,,,,,0,1,0,0,0
03/13/2022 12:00:00 AM,2022-03-13T09:08:02.905,03/13/2022 12:00:00 AM,22-0144-3,18474,8061,2,2,15,1.8,7.03,1.8,,,,,,,0,1,0,0,0
03/14/2022 12:00:00 AM,2022-03-14T09:20:27.077,03/14/2022 12:00:00 AM,22-0146-1,18463,8061,2,2,4.2,0.8,7.09,1.59,,,,,,,0,1,0,0,0
03/14/2022 12:00:00 AM,2022-03-14T10:34:24.365,03/14/2022 12:00:00 AM,22-0146-2,18466,8061,2,2,7.7,1,7.07,1.45,,,,,,,0,1,0,0,0
03/14/2022 12:00:00 AM,2022-03-14T10:08:51.147,03/14/2022 12:00:00 AM,22-0146-3,18476,8061,2,2,6.3,0.8,7.17,1.71,,,,,,,0,1,0,0,0
03/15/2022 12:00:00 AM,2022-03-15T09:58:46.757,03/15/2022 12:00:00 AM,22-0148-1,27107,8061,2,2,8,0.9,7.09,1.57,57.8,0.03,9.5,42.9,10.0,8.6,0,1,0,0,0
03/15/2022 12:00:00 AM,2022-03-15T08:47:09.174,03/15/2022 12:00:00 AM,22-0148-2,18465,8061,2,2,3.5,0.4,7.11,1.52,,,,,,,0,1,0,0,0
03/15/2022 12:00:00 AM,2022-03-15T09:10:54.674,03/15/2022 12:00:00 AM,22-0148-3,79300,8061,2,2,5.6,0.8,7.14,1.58,,,,,,,0,1,0,0,0
03/16/2022 12:00:00 AM,2022-03-16T09:28:47.186,03/16/2022 12:00:00 AM,22-0150-1,18464,8061,2,2,2.5,0.4,7.04,1.65,,,,,,,0,1,0,0,0
03/16/2022 12:00:00 AM,2022-03-16T08:57:33.650,03/16/2022 12:00:00 AM,22-0150-2,18471,8061,2,2,2.5,0.1,7.09,1.66,,,,,,,0,1,0,0,0
03/16/2022 12:00:00 AM,2022-03-16T10:12:29.677,03/16/2022 12:00:00 AM,22-0150-3,18475,8061,2,2,2.5,0.3,7.12,1.62,,,,,,,0,1,0,0,0
03/17/2022 12:00:00 AM,2022-03-17T09:01:52.803,03/17/2022 12:00:00 AM,22-0152-1,18479,8061,2,2,2.5,0.4,7.06,1.71,54.6,0.03,9.7,41.2,10.6,8.6,0,1,0,0,0
03/17/2022 12:00:00 AM,2022-03-17T09:44:42.707,03/17/2022 12:00:00 AM,22-0152-2,18473,8061,2,2,2.8,0.4,7.09,1.67,,,,,,,0,1,0,0,0
03/17/2022 12:00:00 AM,2022-03-17T10:09:27.734,03/17/2022 12:00:00 AM,22-0152-3,27106,8061,2,2,2.5,0.1,7.03,1.65,,,,,,,0,1,0,0,0
03/18/2022 12:00:00 AM,2022-03-18T09:38:44.381,03/18/2022 12:00:00 AM,22-0154-1,79298,8061,2,2,5.6,0.3,6.96,1.59,,,,,,,0,1,0,0,0
03/18/2022 12:00:00 AM,2022-03-18T08:48:10.409,03/18/2022 12:00:00 AM,22-0154-2,18472,8061,2,2,6.3,0.8,7.03,1.67,,,,,,,0,1,0,0,0
03/18/2022 12:00:00 AM,2022-03-18T10:24:06.923,03/18/2022 12:00:00 AM,22-0154-3,18477,8061,2,2,4.2,0.4,7.02,1.42,,,,,,,0,1,0,0,0
03/19/2022 12:00:00 AM,2022-03-19T07:52:52.725,03/19/2022 12:00:00 AM,22-0156-1,18461,8061,2,2,8.4,0.8,7.08,1.61,,,,,,,0,1,0,0,0
03/19/2022 12:00:00 AM,2022-03-19T08:25:15.074,03/19/2022 12:00:00 AM,22-0156-2,79299,8061,2,2,6.3,0.7,7.09,1.73,,,,,,,0,1,0,0,0
03/19/2022 12:00:00 AM,2022-03-19T08:57:14.623,03/19/2022 12:00:00 AM,22-0156-3,18474,8061,2,2,8.4,0.8,7.05,1.65,,,,,,,0,1,0,0,0
03/20/2022 12:00:00 AM,2022-03-20T08:08:39.776,03/20/2022 12:00:00 AM,22-0158-1,18469,8061,2,2,4.2,0.3,7.1,1.53,,,,,,,0,1,0,0,0
03/20/2022 12:00:00 AM,2022-03-20T08:28:05.773,03/20/2022 12:00:00 AM,22-0158-2,18476,8061,2,2,3.5,0.3,7,1.34,,,,,,,0,1,0,0,0
03/20/2022 12:00:00 AM,2022-03-20T09:06:11.002,03/20/2022 12:00:00 AM,22-0158-3,18480,8061,2,2,2.5,0.1,7.37,1.6,,,,,,,0,1,0,0,0
03/21/2022 12:00:00 AM,2022-03-21T07:50:13.542,03/21/2022 12:00:00 AM,22-0160-1,18465,8061,2,2,2.5,0.2,7.08,1.54,,,,,,,0,1,0,0,0
03/21/2022 12:00:00 AM,2022-03-21T08:20:19.427,03/21/2022 12:00:00 AM,22-0160-2,18470,8061,2,2,6.3,0.7,7.06,1.61,,,,,,,0,1,0,0,0
03/21/2022 12:00:00 AM,2022-03-21T08:43:14.960,03/21/2022 12:00:00 AM,22-0160-3,18474,8061,2,2,11,1.1,7.05,1.64,,,,,,,0,1,0,0,0
03/22/2022 12:00:00 AM,2022-03-22T11:36:49.943,03/22/2022 12:00:00 AM,22-0162-1,18463,8061,2,2,4.2,0.3,7.05,1.48,55.6,0.03,10.3,47.6,10.2,8.2,0,1,0,0,0
03/22/2022 12:00:00 AM,2022-03-22T10:51:30.405,03/22/2022 12:00:00 AM,22-0162-2,18466,8061,2,2,5.6,0.4,7.06,1.15,,,,,,,0,1,0,0,0
03/22/2022 12:00:00 AM,2022-03-22T10:28:52.049,03/22/2022 12:00:00 AM,22-0162-3,27107,8061,2,2,3.5,0.3,7.1,1.37,,,,,,,0,1,0,0,0
03/23/2022 12:00:00 AM,2022-03-23T06:23:21.915,03/23/2022 12:00:00 AM,22-0164-1,18471,8061,2,2,2.5,0.4,7.14,1.52,,,,,,,0,1,0,0,0
03/23/2022 12:00:00 AM,2022-03-23T07:43:04.367,03/23/2022 12:00:00 AM,22-0164-2,18475,8061,2,2,4.5,0.7,7.08,1.4,,,,,,,0,1,0,0,0
03/23/2022 12:00:00 AM,2022-03-23T07:03:22.990,03/23/2022 12:00:00 AM,22-0164-3,79300,8061,2,2,2.5,0.1,7.05,1.56,,,,,,,0,1,0,0,0
03/24/2022 12:00:00 AM,2022-03-24T09:46:54.503,03/24/2022 12:00:00 AM,22-0166-1,79298,8061,2,2,2.5,0.2,7.06,1.59,59.9,0.03,9.8,50.3,10.4,9.5,0,1,0,0,0
03/24/2022 12:00:00 AM,2022-03-24T08:48:01.866,03/24/2022 12:00:00 AM,22-0166-2,18464,8061,2,2,2.5,0.1,7.1,1.55,,,,,,,0,1,0,0,0
03/24/2022 12:00:00 AM,2022-03-24T10:12:54.777,03/24/2022 12:00:00 AM,22-0166-3,27106,8061,2,2,2.5,0.2,7.05,1.71,,,,,,,0,1,0,0,0
03/25/2022 12:00:00 AM,2022-03-24T11:33:09.381,03/25/2022 12:00:00 AM,22-0168-1,18472,8061,2,2,2.8,0.5,7,1.74,,,,,,,0,1,0,0,0
03/25/2022 12:00:00 AM,2022-03-25T10:14:07.403,03/25/2022 12:00:00 AM,22-0168-2,18477,8061,2,2,4.9,0.4,7.05,1.37,,,,,,,0,1,0,0,0
03/25/2022 12:00:00 AM,2022-03-25T09:40:44.095,03/25/2022 12:00:00 AM,22-0168-3,18479,8061,2,2,2.5,0.1,6.96,1.31,,,,,,,0,1,0,0,0
03/26/2022 12:00:00 AM,2022-03-26T07:59:22.179,03/26/2022 12:00:00 AM,22-0170-1,79299,8061,2,2,4.9,0.5,7.13,1.36,,,,,,,0,1,0,0,0
03/26/2022 12:00:00 AM,2022-03-26T08:21:32.403,03/26/2022 12:00:00 AM,22-0170-2,18473,8061,2,2,2.8,0.3,7.14,1.43,,,,,,,0,1,0,0,0
03/26/2022 12:00:00 AM,2022-03-26T08:52:32.488,03/26/2022 12:00:00 AM,22-0170-3,18474,8061,2,2,2.8,0.5,7.01,1.46,,,,,,,0,1,0,0,0
03/27/2022 12:00:00 AM,2022-03-27T07:58:23.508,03/27/2022 12:00:00 AM,22-0172-1,18469,8061,2,2,3.5,0.4,7.05,1.5,,,,,,,0,1,0,0,0
03/27/2022 12:00:00 AM,2022-03-27T08:24:38.207,03/27/2022 12:00:00 AM,22-0172-2,18476,8061,2,2,2.8,0.1,7.13,1.29,,,,,,,0,1,0,0,0
03/27/2022 12:00:00 AM,2022-03-27T09:02:19.171,03/27/2022 12:00:00 AM,22-0172-3,18480,8061,2,2,3.5,0.4,7.31,1.52,,,,,,,0,1,0,0,0
03/28/2022 12:00:00 AM,2022-03-28T09:37:40.000,03/28/2022 12:00:00 AM,22-0174-1,18463,8061,2,2,9.8,0.9,6.84,1.15,,,,,,,0,1,0,0,0
03/28/2022 12:00:00 AM,2022-03-28T09:13:53.005,03/28/2022 12:00:00 AM,22-0174-2,18470,8061,2,2,9,1,6.86,1.29,,,,,,,0,1,0,0,0
03/28/2022 12:00:00 AM,2022-03-28T10:18:15.893,03/28/2022 12:00:00 AM,22-0174-3,27107,8061,2,2,8.4,0.8,6.76,1.11,,,,,,,0,1,0,0,0
03/29/2022 12:00:00 AM,2022-03-29T09:17:56.918,03/29/2022 12:00:00 AM,22-0176-1,18461,8061,2,2,4.2,0.5,6.8,1.52,59.9,0.03,10.3,40.6,10.3,8.3,0,1,0,0,0
03/29/2022 12:00:00 AM,2022-03-29T10:14:44.577,03/29/2022 12:00:00 AM,22-0176-2,18466,8061,2,2,6.3,0.5,7.09,0.75,,,,,,,0,1,0,0,0
03/29/2022 12:00:00 AM,2022-03-29T11:02:55.330,03/29/2022 12:00:00 AM,22-0176-3,18475,8061,2,2,4.9,0.5,6.79,1.78,,,,,,,0,1,0,0,0
